"Timestamp","What is your Rice Purity Test Score?","What is your sexuality?","What is your sex?","What gender do you identify with?","Are you transgender?","What is your age?","How would you define yourself politically?","Would you consider yourself religious?","How concerned are you about climate change?","Select the drugs below you think should be decriminalized:","Do you think the police service funding should be:","How many times a week do you masturbate?","How often do you have sex in a month?","Would you consider yourself ""sexually free""?","Would you describe yourself as a kinky person?","Do you think your parents be disappointed in you if they knew the details of your sex life?","How scared are you of catching STDs/STIs?","How scared are you of having/causing an unwanted pregnancy?","What is the highest education level you have completed OR are currently pursuing?","How many years have you lived apart from your parents?","What is your annual income?","Would you say you are a(n):","Would you consider yourself a healthy person?"
"2020/11/16 7:25:05 AM CST","93","Heterosexual","Male","Male","No","24","Center","Yes","Somewhat concerned","I don't think any of these drugs should be decriminalized","Left the way it is","2 - 4","I have never had sex","No","No","Yes","Not at all scared","A little scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$10,001 - $30,000","Ambivert","Yes"
"2020/11/16 7:25:16 AM CST","37","Heterosexual","Male","Male","No","29","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","3 - 8 times","Yes","No","No","A little scared","A little scared","Master's Degree","6 - 10","$10,001 - $30,000","Ambivert","Yes"
"2020/11/16 7:25:40 AM CST","88","Heterosexual","Male","Male","No","18","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","I have never had sex","Yes","No","No","Decently scared","Decently scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/16 7:29:04 AM CST","76","Heterosexual","Male","Male","No","18","Center","Maybe","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","7 - 10","I have never had sex","Maybe","No","No","A little scared","A little scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","Yes"
"2020/11/16 7:30:13 AM CST","27","Bisexual","Male","Non-binary","Yes","31","Left","No","Decently concerned","Marijuana","Lessened","2 - 4","3 - 8 times","Yes","Yes","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","10+","$10,001 - $30,000","Extrovert","Yes"
"2020/11/16 7:31:09 AM CST","50","Bisexual","Female","Female","No","37","Left","Yes","Very concerned","Marijuana","Lessened","1","3 - 8 times","No","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","10+","$30,001 - $50,000","Introvert","No"
"2020/11/16 7:31:30 AM CST","53","Heterosexual","Female","Female","No","40","Left","No","Very concerned","Marijuana;Psychedelics","Left the way it is","1","3 - 8 times","Yes","Yes","I don't know","Not at all scared","Absolutely terrified","Master's Degree","3 - 5","$50,001 - $80,000","Introvert","Maybe"
"2020/11/16 7:32:11 AM CST","39","Bisexual","Female","Female","No","30","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Increased","2 - 4","3 - 8 times","Yes","Yes","Yes","Very scared","Very scared","Associate's Degree (2 year)","10+","$0 - $10,000","Introvert","Yes"
"2020/11/16 7:32:18 AM CST","81","Bisexual","Male","Male","No","24","Left","No","Very concerned","Marijuana","Left the way it is","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","No","No","No","A little scared","Somewhat scared","Master's Degree","6 - 10","$10,001 - $30,000","Introvert","Yes"
"2020/11/16 7:33:00 AM CST","85","Asexual","Female","Female","No","25","Social Democrat (I'm in the EU), socially progressive.","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","0","I have never had sex","Yes","No","No","Decently scared","Absolutely terrified","Master's Degree","3 - 5","$0 - $10,000","Introvert","Maybe"
"2020/11/16 7:33:17 AM CST","50","Heterosexual","Male","Male","No","40","libertarian","Yes","Not at all concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","I have had sex, but not recently, or not frequent enough to be monthly","No","No","I don't know","Not at all scared","Not at all scared","High School / GED Equivalent","10+","$30,001 - $50,000","Ambivert","No"
"2020/11/16 7:33:43 AM CST","95","Bisexual","Female","Male","Yes","16","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","2 - 4","I have never had sex","No","Yes","No","Not at all scared","Not at all scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/16 7:34:03 AM CST","43","Heterosexual","Male","Male","No","24","Left","Yes","Very concerned","Marijuana","Lessened","1","3 - 8 times","No","No","Yes","A little scared","Not at all scared","Master's Degree","3 - 5","$10,001 - $30,000","Introvert","Yes"
"2020/11/16 7:34:03 AM CST","87","Heterosexual","Male","Male","No","18","Right","Yes","Decently concerned","Marijuana","Increased","5 - 7","I have never had sex","No","No","Yes","Not at all scared","A little scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$10,001 - $30,000","Introvert","Yes"
"2020/11/16 7:34:06 AM CST","65","Bisexual","Male","Male","No","26","Left","Yes","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","No","No","Yes","Not at all scared","Not at all scared","Master's Degree","6 - 10","$0 - $10,000","Ambivert","Yes"
"2020/11/16 7:37:53 AM CST","94","Heterosexual","Male","Male","No","20","Center","No","Decently concerned","Marijuana;Psychedelics","Left the way it is","1","I have never had sex","No","Yes","Yes","Somewhat scared","Decently scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","No"
"2020/11/16 7:39:28 AM CST","43","Bisexual","Female","Female","No","22","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","3 - 8 times","Maybe","Yes","Yes","A little scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$50,001 - $80,000","Introvert","Yes"
"2020/11/16 7:40:51 AM CST","57","Heterosexual","Male","Male","No","27","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","3 - 8 times","Yes","No","No","A little scared","A little scared","Master's Degree","1 - 2","$80,001 - $120,000","Introvert","Yes"
"2020/11/16 7:41:05 AM CST","33","Heterosexual","Male","Male","No","23","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","7 - 10","3 - 8 times","Yes","No","No","Somewhat scared","Not at all scared","Bachelor's Degree (4 year)","3 - 5","$10,001 - $30,000","Extrovert","Yes"
"2020/11/16 7:41:51 AM CST","90","Heterosexual","Female","Female","No","19","Libertarian","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have never had sex","No","No","Yes","Decently scared","A little scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Extrovert","Yes"
"2020/11/16 7:43:05 AM CST","35","Heterosexual","Male","Male","No","29","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","25+ times","Maybe","No","No","Not at all scared","Not at all scared","Master's Degree","3 - 5","$80,001 - $120,000","Extrovert","Yes"
"2020/11/16 7:44:21 AM CST","94","Homosexual","Male","Transfeminine Non-Binary","Yes","24","Left","No","Somewhat concerned","Marijuana;Psychedelics","Lessened","2 - 4","I have never had sex","No","No","No","Not at all scared","Not at all scared","Master's Degree","6 - 10","$0 - $10,000","Introvert","No"
"2020/11/16 7:44:53 AM CST","19","Heterosexual","Male","Male","No","22","Center","No","Somewhat concerned","Marijuana","Left the way it is","5 - 7","9 - 15 times","Yes","No","Yes","Not at all scared","A little scared","High School / GED Equivalent","1 - 2","$0 - $10,000","Ambivert","Yes"
"2020/11/16 7:45:56 AM CST","16","Heterosexual","Male","Male","No","23","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Highly increased","2 - 4","15 - 25 times","Maybe","Yes","I don't know","Not at all scared","Not at all scared","Associate's Degree (2 year)","6 - 10","$50,001 - $80,000","Extrovert","Yes"
"2020/11/16 7:46:06 AM CST","45","Heterosexual","Female","Female","No","35","None","No","A little concerned","I don't think any of these drugs should be decriminalized","Increased","1","3 - 8 times","Yes","Yes","I don't know","Not at all scared","Not Applicable","Bachelor's Degree (4 year)","6 - 10","$50,001 - $80,000","Ambivert","No"
"2020/11/16 7:46:47 AM CST","79","Questioning","Male","Male","No","18","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have never had sex","Maybe","No","I don't know","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Introvert","Maybe"
"2020/11/16 7:47:06 AM CST","37","Bisexual","Female","Female","Yes","26","Left","Yes","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","1 - 2 times","Maybe","No","No","Not at all scared","Not at all scared","Master's Degree","6 - 10","$30,001 - $50,000","Introvert","Yes"
"2020/11/16 7:48:31 AM CST","31","Heterosexual","Male","Male","No","24","Libertarian ","Maybe","Somewhat concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","3 - 8 times","No","No","No","Not at all scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$30,001 - $50,000","Introvert","Maybe"
"2020/11/16 7:48:43 AM CST","92","Heterosexual","Male","Male","No","15","Right","Maybe","Somewhat concerned","Marijuana","Left the way it is","5 - 7","I have never had sex","Yes","No","I don't know","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/16 7:50:02 AM CST","31","Bisexual","Female","Female","No","18","Center","No","Decently concerned","Marijuana;Psychedelics","Left the way it is","5 - 7","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","Yes","No","Decently scared","Very scared","Bachelor's Degree (4 year)","1 - 2","$30,001 - $50,000","Ambivert","Yes"
"2020/11/16 7:50:08 AM CST","75","Homosexual","Male","Male","No","18","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","7 - 10","I have never had sex","No","No","No","A little scared","Not at all scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","No"
"2020/11/16 7:51:44 AM CST","43","Heterosexual","Male","Male","No","43","Center","No","Somewhat concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","7 - 10","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","10+","$80,001 - $120,000","Introvert","Yes"
"2020/11/16 7:51:47 AM CST","85","Bisexual","Female","Female","No","22","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","1","I have never had sex","Maybe","Yes","I don't know","A little scared","Somewhat scared","Master's Degree","3 - 5","$0 - $10,000","Introvert","No"
"2020/11/16 7:51:53 AM CST","27","Homosexual","Female","Female","No","29","Left","Maybe","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","3 - 8 times","Yes","Yes","I don't know","A little scared","Not at all scared","Bachelor's Degree (4 year)","10+","$10,001 - $30,000","Extrovert","Yes"
"2020/11/16 7:52:44 AM CST","12","Bisexual","Female","Female","No","29","Left","No","Decently concerned","Marijuana;Psychedelics","Lessened","1","9 - 15 times","Yes","Yes","Yes","Decently scared","Absolutely terrified","Bachelor's Degree (4 year)","6 - 10","$10,001 - $30,000","Ambivert","No"
"2020/11/16 7:53:48 AM CST","53","Heterosexual","Female","Female","No","45","Center","Yes","Decently concerned","Marijuana;Psychedelics","Lessened","0","9 - 15 times","No","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","10+","$120,001 - $160,000","Introvert","Yes"
"2020/11/16 7:54:02 AM CST","53","Heterosexual","Male","Male","No","21","Left","No","Decently concerned","Marijuana","Lessened","2 - 4","9 - 15 times","No","No","No","Somewhat scared","Very scared","Bachelor's Degree (4 year)","1 - 2","$10,001 - $30,000","Introvert","Yes"
"2020/11/16 7:54:11 AM CST","24","Heterosexual","Female","Female","No","25","Left","No","Somewhat concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","3 - 8 times","Yes","Yes","Yes","A little scared","A little scared","Bachelor's Degree (4 year)","6 - 10","$10,001 - $30,000","Ambivert","Yes"
"2020/11/16 7:54:36 AM CST","58","Questioning","Female","Female","No","18","Left","No","Decently concerned","Marijuana","Lessened","5 - 7","1 - 2 times","Maybe","Yes","Yes","Not at all scared","Decently scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Extrovert","Yes"
"2020/11/16 7:56:13 AM CST","31","Bisexual","Female","Female","No","20","Left","No","Decently concerned","Marijuana;Psychedelics","Left the way it is","0","3 - 8 times","No","No","Yes","Absolutely terrified","Decently scared","High School / GED Equivalent","3 - 5","$50,001 - $80,000","Extrovert","Yes"
"2020/11/16 7:56:18 AM CST","26","Heterosexual","Male","Male","No","45","Center","Yes","Not at all concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","3 - 8 times","No","Yes","Yes","A little scared","Not at all scared","Doctoral Degree","10+","$50,001 - $80,000","Extrovert","No"
"2020/11/16 7:59:07 AM CST","6","Bisexual","Female","Female","No","21","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","9 - 15 times","Maybe","Yes","Yes","Somewhat scared","Very scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$10,001 - $30,000","Ambivert","No"
"2020/11/16 8:00:20 AM CST","85","Heterosexual","Male","Male","No","25","Center","Yes","Very concerned","Marijuana;Psychedelics","Lessened","5 - 7","I have never had sex","No","Yes","No","Somewhat scared","Very scared","Master's Degree","3 - 5","$80,001 - $120,000","Introvert","Maybe"
"2020/11/16 8:01:48 AM CST","49","Heterosexual","Male","Male","No","19","Right","Yes","Decently concerned","Marijuana","Lessened","5 - 7","3 - 8 times","Yes","No","No","Not at all scared","Somewhat scared","High School / GED Equivalent","1 - 2","$30,001 - $50,000","Extrovert","Yes"
"2020/11/16 8:06:33 AM CST","41","Heterosexual","Male","Male","No","36","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","No","A little scared","Decently scared","Bachelor's Degree (4 year)","10+","$30,001 - $50,000","Introvert","No"
"2020/11/16 8:06:54 AM CST","86","Heterosexual","Male","Male","No","20","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","2 - 4","I have never had sex","Maybe","No","No","Not at all scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Introvert","Yes"
"2020/11/16 8:07:02 AM CST","57","Heterosexual","Male","Male","No","20","Left","No","Somewhat concerned","Marijuana;Psychedelics","Lessened","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Yes","No","Yes","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","1 - 2","$120,001 - $160,000","Extrovert","Yes"
"2020/11/16 8:09:59 AM CST","33","Heterosexual","Male","Male","No","22","Center","No","Decently concerned","Marijuana","Increased","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Yes","No","Yes","Decently scared","Decently scared","Bachelor's Degree (4 year)","3 - 5","$50,001 - $80,000","Ambivert","Maybe"
"2020/11/16 8:12:41 AM CST","59","Heterosexual","Male","Male","No","24","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","5 - 7","1 - 2 times","Yes","No","No","Not at all scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$50,001 - $80,000","Introvert","Yes"
"2020/11/16 8:13:23 AM CST","60","Homosexual","Female","Female","No","28","Left","No","Decently concerned","Marijuana","Lessened","10+","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","Yes","Decently scared","Not Applicable","Master's Degree","6 - 10","$50,001 - $80,000","Introvert","Yes"
"2020/11/16 8:14:21 AM CST","51","Heterosexual","Female","Female","No","29","Right","Yes","A little concerned","Marijuana;Psychedelics","Left the way it is","0","3 - 8 times","No","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","3 - 5","$50,001 - $80,000","Ambivert","Yes"
"2020/11/16 8:15:39 AM CST","89","Queer ","Prefer not to say","Genderqueer ","Maybe","21","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","1","I have never had sex","Maybe","No","I don't know","A little scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Ambivert","No"
"2020/11/16 8:15:58 AM CST","52","Bisexual","Male","Male","No","25","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","3 - 8 times","Yes","Yes","No","A little scared","A little scared","Master's Degree","1 - 2","$0 - $10,000","Introvert","No"
"2020/11/16 8:16:39 AM CST","94","Heterosexual","Male","Male","No","25","Independent","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs;I don't think any of these drugs should be decriminalized","Left the way it is","1","I have never had sex","Maybe","No","I don't know","A little scared","A little scared","Partial Bachelor","1 - 2","$0 - $10,000","Introvert","Maybe"
"2020/11/16 8:17:12 AM CST","49","Heterosexual","Female","Female","No","34","Center","No","Decently concerned","Marijuana;Psychedelics","Lessened","2 - 4","3 - 8 times","Maybe","No","No","Not at all scared","Not Applicable","Bachelor's Degree (4 year)","10+","$160,001+","Ambivert","Yes"
"2020/11/16 8:17:40 AM CST","60","Heterosexual","Male","Male","No","21","Left","Yes","A little concerned","Marijuana","Left the way it is","5 - 7","I have had sex, but not recently, or not frequent enough to be monthly","Yes","No","Yes","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$10,001 - $30,000","Ambivert","Yes"
"2020/11/16 8:17:43 AM CST","60","Heterosexual","Female","Female","No","27","Left","No","Very concerned","Marijuana","Lessened","0","9 - 15 times","Yes","Yes","Yes","Not at all scared","Decently scared","Master's Degree","6 - 10","$0 - $10,000","Introvert","Maybe"
"2020/11/16 8:17:45 AM CST","27","Heterosexual","Male","Male","No","27","i don't care about politics","No","A little concerned","Marijuana;Psychedelics","Left the way it is","7 - 10","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","Yes","A little scared","Very scared","High School / GED Equivalent","10+","$10,001 - $30,000","Introvert","No"
"2020/11/16 8:19:25 AM CST","39","Bisexual","Female","Female","No","21","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","3 - 8 times","Maybe","Yes","No","Not at all scared","Somewhat scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$10,001 - $30,000","Introvert","Maybe"
"2020/11/16 8:21:12 AM CST","59","Demisexual leaning asexual","Female","Female","No","26","Left","No","Decently concerned","Marijuana;Psychedelics","Lessened","1","I have had sex, but not recently, or not frequent enough to be monthly","No","No","Yes","Not at all scared","Decently scared","Bachelor's Degree (4 year)","6 - 10","$50,001 - $80,000","Introvert","No"
"2020/11/16 8:22:38 AM CST","49","Heterosexual","Male","Male","No","21","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","7 - 10","1 - 2 times","Maybe","No","No","Not at all scared","Somewhat scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Introvert","Maybe"
"2020/11/16 8:22:52 AM CST","87","Heterosexual","Male","Male","No","18","Center","No","Very concerned","Marijuana;Psychedelics","Left the way it is","2 - 4","I have never had sex","Yes","No","No","A little scared","Somewhat scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","Yes"
"2020/11/16 8:23:18 AM CST","92","Bisexual","Female","Female","No","18","Left","No","Decently concerned","Marijuana;Psychedelics","Abolished","7 - 10","I have never had sex","Maybe","Yes","I don't know","Very scared","Somewhat scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/16 8:23:59 AM CST","44","Heterosexual","Male","Male","No","29","Left","Yes","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","0","3 - 8 times","Maybe","No","Yes","Not at all scared","Decently scared","Bachelor's Degree (4 year)","6 - 10","$50,001 - $80,000","Introvert","Yes"
"2020/11/16 8:24:42 AM CST","37","Heterosexual","Female","Female","No","26","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","2 - 4","9 - 15 times","Yes","Yes","Yes","Not at all scared","Not at all scared","Master's Degree","6 - 10","$30,001 - $50,000","Ambivert","Yes"
"2020/11/16 8:24:49 AM CST","27","Queer","Male","Non-binary","Yes","28","Left","Maybe","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","1","1 - 2 times","Maybe","Yes","Yes","A little scared","Not at all scared","Bachelor's Degree (4 year)","10+","$30,001 - $50,000","Extrovert","Maybe"
"2020/11/16 8:25:29 AM CST","94","Asexual","Male","Male","No","29","Left","No","A little concerned","Marijuana","Increased","5 - 7","I have never had sex","Maybe","No","Yes","Not at all scared","Not Applicable","Master's Degree","10+","$50,001 - $80,000","Introvert","Yes"
"2020/11/16 8:26:27 AM CST","35","Heterosexual","Male","Male","No","47","Right","Yes","A little concerned","I don't think any of these drugs should be decriminalized","Left the way it is","1","1 - 2 times","No","No","I don't know","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","10+","$30,001 - $50,000","Introvert","Yes"
"2020/11/16 8:26:38 AM CST","79","Heterosexual","Male","Male","No","21","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have never had sex","Maybe","No","No","Somewhat scared","Decently scared","Bachelor's Degree (4 year)","1 - 2","$50,001 - $80,000","Ambivert","Yes"
"2020/11/16 8:29:19 AM CST","46","Bisexual","Female","Female","No","21","Left","No","A little concerned","Marijuana;Psychedelics","Left the way it is","1","3 - 8 times","Yes","Yes","Yes","Decently scared","Absolutely terrified","Bachelor's Degree (4 year)","1 - 2","$10,001 - $30,000","Ambivert","Maybe"
"2020/11/16 8:30:26 AM CST","88","Homosexual","Male","Male","No","18","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","I have never had sex","Maybe","No","No","Very scared","Not Applicable","Associate's Degree (2 year)","1 - 2","$0 - $10,000","Extrovert","No"
"2020/11/16 8:31:36 AM CST","99","Questioning","Male","Questioning","Maybe","17","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","I have never had sex","Yes","Yes","I don't know","Somewhat scared","Decently scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Maybe"
"2020/11/16 8:31:46 AM CST","72","Bisexual","Female","Female","No","19","Left","No","Decently concerned","Marijuana","Lessened","2 - 4","I have never had sex","Yes","Yes","Yes","Decently scared","Absolutely terrified","mbbs","1 - 2","$50,001 - $80,000","Extrovert","Maybe"
"2020/11/16 8:31:58 AM CST","59","Bisexual","Prefer not to say","Female","Yes","21","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","I don't know","A little scared","Absolutely terrified","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Introvert","Maybe"
"2020/11/16 8:32:44 AM CST","55","Heterosexual","Male","Male","No","21","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","2 - 4","1 - 2 times","Maybe","No","No","Not at all scared","A little scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Ambivert","Yes"
"2020/11/16 8:33:13 AM CST","37","Bisexual","Male","Male","No","26","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","1","3 - 8 times","Maybe","Yes","No","Not at all scared","A little scared","Bachelor's Degree (4 year)","6 - 10","$30,001 - $50,000","Introvert","Maybe"
"2020/11/16 8:34:37 AM CST","28","Questioning","Female","Non-binary","Maybe","23","Left","No","Very concerned","Psychedelics","Left the way it is","1","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","No","Very scared","Absolutely terrified","Associate's Degree (2 year)","3 - 5","$0 - $10,000","Introvert","Maybe"
"2020/11/16 8:35:55 AM CST","42","Homosexual","Female","Female","No","22","Center","Maybe","A little concerned","Marijuana","Lessened","0","I have had sex, but not recently, or not frequent enough to be monthly","No","No","No","A little scared","Not Applicable","Doctoral Degree","1 - 2","$0 - $10,000","Introvert","Yes"
"2020/11/16 8:37:11 AM CST","67","Heterosexual","Male","Male","No","18","Left","Maybe","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have never had sex","Maybe","No","No","A little scared","Decently scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","Yes"
"2020/11/16 8:38:15 AM CST","79","Heterosexual","Male","Male","No","23","Center","Yes","Very concerned","Marijuana","Left the way it is","1","I have never had sex","Maybe","No","I don't know","Not at all scared","Not at all scared","Master's Degree","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","Yes"
"2020/11/16 8:38:18 AM CST","51","Heterosexual","Male","Male","No","50","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","3 - 8 times","Maybe","Yes","I don't know","Not at all scared","Not at all scared","Master's Degree","10+","$160,001+","Extrovert","Yes"
"2020/11/16 8:38:41 AM CST","32","Bisexual","Male","Non-binary","Yes","20","Left","Maybe","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","7 - 10","I have had sex, but not recently, or not frequent enough to be monthly","Yes","No","I don't know","Not at all scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Introvert","Maybe"
"2020/11/16 8:41:03 AM CST","61","Heterosexual","Female","Female","No","27","Center","Maybe","Somewhat concerned","Marijuana","Left the way it is","1","3 - 8 times","Yes","No","Yes","Not at all scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$50,001 - $80,000","Introvert","Yes"
"2020/11/16 8:41:49 AM CST","53","Heterosexual","Male","Male","No","24","Left","No","Somewhat concerned","Marijuana;Psychedelics","Lessened","2 - 4","1 - 2 times","Maybe","Yes","Yes","A little scared","Somewhat scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Ambivert","Yes"
"2020/11/16 8:42:02 AM CST","33","Heterosexual","Female","Female","No","25","Left","Yes","Very concerned","Marijuana","Lessened","2 - 4","9 - 15 times","Maybe","No","I don't know","Somewhat scared","A little scared","Bachelor's Degree (4 year)","3 - 5","$10,001 - $30,000","Ambivert","Maybe"
"2020/11/16 8:42:02 AM CST","95","Bisexual","Male","Male","No","19","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","I have never had sex","Yes","Yes","Yes","Somewhat scared","Somewhat scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","No"
"2020/11/16 8:42:49 AM CST","40","Heterosexual","Female","Female","No","46","Left","No","Decently concerned","Marijuana;Psychedelics","Left the way it is","0","1 - 2 times","Maybe","No","Yes","Not at all scared","Not at all scared","High School / GED Equivalent","10+","$50,001 - $80,000","Introvert","Yes"
"2020/11/16 8:45:12 AM CST","50","Heterosexual","Female","Female","No","20","Left","No","Decently concerned","Marijuana","Lessened","2 - 4","9 - 15 times","Maybe","No","No","Not at all scared","A little scared","Bachelor's Degree (4 year)","1 - 2","$10,001 - $30,000","Introvert","Yes"
"2020/11/16 8:49:39 AM CST","94","Queer","Female","Female","No","18","Left","Maybe","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","I have never had sex","Maybe","No","No","Not at all scared","Not at all scared","Associate's Degree (2 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Ambivert","Maybe"
